22.71,56.07,60.14,-0.52,16.91,56.76,-2.23,82.67,-7.50,-13.38
48.11,93.93,65.21,73.36,30.58,18.87,97.06,-8.68,-13.38,23.74
-0.36,13.79,36.48,-6.63,57.51,57.37,-8.84,66.05,70.83,32.52
26.86,65.66,99.50,30.59,82.45,-2.82,62.06,80.16,42.24,-11.89
14.56,60.56,-2.96,24.76,97.02,19.77,77.07,82.08,22.02,38.94
41.22,36.84,58.77,51.07,13.07,-11.33,29.07,30.40,-10.70,21.92
41.24,-9.67,46.65,96.66,94.25,67.81,92.36,30.64,40.23,-14.20
49.40,71.58,11.62,96.87,74.97,82.79,8.78,93.00,82.80,26.60
48.44,63.03,17.15,-5.55,76.63,13.06,-11.61,54.67,3.22,32.65
28.65,1.84,7.70,81.73,72.08,70.33,78.36,28.01,73.28,66.69
4.94,-7.56,20.11,70.52,75.52,61.72,-4.32,76.31,2.77,2.57
-7.02,65.27,52.07,34.43,78.23,17.27,56.59,-10.92,23.37,47.28
40.56,-13.58,-14.12,19.57,98.07,92.69,66.39,-3.78,-6.39,58.31
44.61,40.21,91.67,73.83,-12.61,-1.91,-1.26,-3.95,23.53,81.77
47.46,91.32,-1.49,75.59,72.96,83.24,67.42,39.27,10.90,28.28
21.46,8.79,44.91,-10.45,26.23,30.86,66.24,79.99,96.85,91.69
94.93,13.08,79.29,38.88,14.00,59.59,-10.99,22.25,16.61,77.53
32.59,74.27,49.40,22.17,79.93,21.39,-4.75,-5.10,75.43,-10.67
0.45,78.56,6.25,-3.48,25.60,12.96,94.38,-5.65,25.70,-13.59
14.92,70.84,82.70,54.49,46.58,-8.43,74.73,2.31,39.37,50.01
-11.75,42.72,-14.43,-7.98,84.77,68.83,89.93,7.29,24.01,50.90
3.06,72.50,13.62,76.68,51.10,81.55,7.08,57.16,91.84,45.66
30.56,73.63,-13.98,60.07,32.40,29.63,-9.95,0.98,93.17,45.98
74.82,70.19,74.47,45.91,60.01,76.98,16.55,-0.35,42.20,-10.29
37.52,68.44,60.85,45.71,-13.32,85.60,0.31,72.39,74.95,71.47
52.79,5.64,88.07,44.02,14.06,21.86,76.55,93.37,43.71,44.09
9.43,-14.36,77.94,13.95,33.84,81.45,73.83,91.41,-3.94,56.71
92.12,99.45,98.45,17.71,55.26,55.56,-4.25,84.87,37.98,82.91
65.26,-2.86,96.57,32.18,39.49,64.09,-6.72,29.41,6.46,16.94
25.37,55.64,90.95,-0.59,-3.33,53.86,41.89,15.20,37.68,79.34
86.73,51.95,62.87,16.43,47.10,64.18,-9.59,46.65,16.37,48.59
68.16,2.62,87.71,18.64,-7.75,93.62,-7.05,19.72,80.13,70.18
28.14,83.67,14.44,65.50,52.55,82.35,39.25,-1.43,0.13,71.41
-1.81,12.02,39.71,75.94,66.12,2.89,19.72,-13.94,23.63,15.69
49.17,81.21,-10.50,12.28,96.37,65.92,55.84,79.10,9.88,35.96
5.64,-14.03,16.99,73.36,80.31,67.79,2.18,62.09,12.42,53.05
68.81,0.32,83.78,-11.88,-12.98,12.34,2.65,18.49,80.76,91.56
97.82,-7.02,45.24,23.59,-2.49,24.70,72.24,47.44,63.34,-2.98
50.59,64.96,97.65,80.21,90.32,21.28,28.23,88.10,72.18,34.12
0.69,4.30,59.71,8.18,56.83,55.45,-10.02,57.05,39.92,66.19
-9.73,86.30,78.41,-5.49,48.77,82.01,17.74,3.92,43.47,59.13
93.11,79.09,-0.26,50.63,35.00,30.22,76.35,-7.31,58.86,18.98
74.73,23.68,28.05,45.52,26.50,19.81,30.94,20.98,6.25,48.12
80.84,56.77,58.12,42.96,35.01,6.89,42.57,11.86,54.95,90.89
-4.85,91.91,56.71,21.73,21.90,18.73,-0.47,30.69,30.66,26.87
88.01,53.47,21.78,92.92,54.33,-4.10,12.24,-4.88,57.96,-8.99
-11.07,31.06,72.47,74.60,25.41,78.92,8.44,13.21,34.37,-8.30
75.39,15.89,-14.39,46.25,18.93,13.80,70.85,94.60,-10.47,-13.39
42.58,64.58,2.85,74.72,87.59,26.80,51.71,22.25,88.00,42.13
88.14,66.08,43.16,85.12,51.13,-12.82,47.51,81.47,88.87,24.73
-6.82,83.93,48.74,41.08,41.99,72.44,8.63,41.08,11.85,5.96
-5.76,88.49,-4.34,65.76,71.08,99.44,-9.11,41.65,16.08,91.69
65.56,-2.79,59.45,-0.53,33.24,15.61,-10.91,51.12,30.79,8.64
88.26,6.39,62.44,-5.07,35.20,33.82,62.78,11.71,85.73,53.61
34.92,97.81,9.07,14.75,45.55,81.44,40.89,31.98,-10.72,93.33
95.95,83.82,70.10,34.81,47.10,76.22,14.92,89.96,80.35,56.32
33.63,51.43,84.81,22.05,94.19,92.71,12.13,77.95,57.19,13.66
47.99,8.87,20.17,44.14,89.77,34.64,30.11,84.18,12.27,-14.10
-6.31,42.70,70.43,1.07,95.79,20.52,62.13,58.78,35.77,65.30
34.52,38.15,56.36,92.74,10.62,33.80,41.57,38.54,36.58,90.89
48.74,51.64,98.54,98.38,6.10,99.45,-0.69,10.24,-4.64,66.83
78.59,61.02,43.36,16.51,-6.47,93.60,30.52,92.56,-8.44,63.43
61.06,35.97,57.91,20.80,-12.43,7.76,7.93,87.16,28.24,44.30
27.65,54.17,-13.33,75.13,73.22,16.53,75.35,21.16,22.26,-12.47
69.64,-11.78,54.29,88.34,39.18,-7.13,82.05,-0.31,0.38,-6.55
85.28,66.10,7.43,85.48,31.67,82.81,21.08,-10.76,20.21,41.92
38.74,70.69,60.91,12.76,88.62,65.50,-10.58,19.58,12.97,66.98
93.85,17.86,10.81,-2.82,48.60,18.48,81.39,21.85,12.89,6.20
-1.93,51.46,24.01,0.94,79.12,29.58,75.55,74.19,95.87,-9.48
22.43,36.03,5.57,67.28,88.12,36.52,47.00,50.57,74.22,13.09
98.82,8.05,55.59,91.10,64.12,70.84,27.08,72.92,32.64,-3.69
7.11,50.61,56.52,95.21,-2.96,44.05,39.22,4.56,49.11,61.04
69.76,61.62,27.33,71.89,-2.17,-12.14,17.00,4.13,45.35,93.53
17.87,67.67,-10.18,70.87,7.77,29.14,55.20,65.53,35.20,68.52
66.04,89.51,98.20,83.55,27.74,58.22,72.24,60.61,93.44,90.76
14.88,83.62,69.98,60.48,95.17,49.74,77.20,-12.32,30.59,16.78
34.74,62.73,22.10,76.47,5.77,34.78,45.14,99.26,63.14,60.02
79.08,87.38,-0.86,39.24,-7.55,39.26,64.05,59.37,12.55,-2.12
75.61,41.86,83.81,23.41,7.71,-11.79,76.18,12.69,-9.26,44.59
18.86,91.04,40.87,59.37,8.62,0.74,59.56,46.21,62.26,79.14
76.34,85.58,8.38,45.59,15.35,65.86,71.74,21.00,-6.24,68.56
38.93,69.61,54.69,52.58,47.98,41.71,52.06,7.63,-5.62,82.93
53.64,58.94,45.36,55.10,84.37,-1.08,88.18,51.99,14.82,23.77
52.95,57.55,28.08,14.35,72.46,1.97,54.01,80.02,74.40,-4.15
76.96,85.97,80.32,35.09,20.43,45.85,16.80,-3.92,75.62,-3.81
55.51,40.91,58.07,0.12,72.26,53.55,82.07,77.06,16.09,59.67
17.28,56.50,91.33,39.43,30.27,59.67,71.03,53.28,44.70,47.08
42.00,63.72,87.38,37.25,48.74,0.68,23.72,53.12,-13.97,64.68
91.17,98.03,88.18,-9.79,30.36,0.83,25.41,67.10,78.85,24.78
33.10,96.23,66.94,82.29,16.95,82.60,94.97,15.44,29.92,44.64
-8.44,82.25,74.68,45.63,77.47,71.41,98.18,75.36,29.62,70.91
60.34,67.16,93.27,53.85,57.70,32.64,17.56,19.18,-3.68,82.37
10.41,7.71,54.97,53.99,97.21,44.36,84.68,40.92,41.34,8.20
85.09,62.59,33.77,5.59,62.71,30.62,69.41,38.56,12.09,11.94
98.29,7.85,31.54,68.78,43.99,84.74,0.66,51.02,62.31,60.04
95.93,-13.24,43.89,92.48,29.90,89.60,25.60,41.93,75.17,13.70
12.14,11.81,65.42,98.69,94.13,13.66,10.64,12.71,45.89,76.50
-3.25,98.02,63.92,52.83,-7.10,5.52,81.34,58.19,42.60,-6.50
38.22,55.65,37.84,33.92,-4.12,-4.55,-2.41,15.12,84.16,85.55
-7.12,25.30,26.78,88.07,54.46,12.43,32.77,46.02,8.38,-8.63
4.05,34.79,-0.61,27.52,36.27,-7.92,14.05,-12.34,0.51,-11.18
15.37,74.92,14.73,-0.58,-12.58,64.66,51.19,12.77,45.76,49.70
-1.12,28.57,2.78,58.43,77.74,-14.28,61.46,64.20,23.07,27.40
5.83,26.56,80.13,33.71,25.41,32.87,66.98,85.07,11.51,70.39
42.64,37.40,14.69,72.61,10.29,56.65,32.94,24.45,0.61,98.35
-0.64,80.92,16.09,64.24,98.03,3.86,25.97,77.49,65.97,64.47
1.74,0.20,22.59,61.70,41.58,73.07,43.32,50.74,95.08,3.10
44.27,55.53,89.13,19.40,96.31,-10.79,51.82,75.88,-1.47,39.92
72.54,-13.88,78.92,13.88,46.29,27.69,25.97,12.69,-2.04,55.06
11.33,79.71,69.17,78.61,37.07,96.08,42.89,42.89,94.27,82.76
91.29,42.60,38.82,40.44,-0.94,86.09,65.29,4.14,85.49,42.76
47.27,92.72,41.74,46.48,45.63,77.31,17.72,9.30,56.48,47.00
77.99,6.55,-10.19,-4.39,46.80,52.62,99.23,47.96,34.23,81.59
-10.48,-4.35,-11.23,71.44,35.46,56.14,-7.38,20.68,-0.57,57.80
30.53,59.39,86.03,38.61,47.96,96.21,30.91,29.29,50.17,10.90
68.50,38.03,-8.25,47.35,-3.68,17.02,6.44,28.39,33.67,18.89
16.10,53.68,18.80,58.64,88.68,-10.42,17.67,22.89,68.90,-3.69
-7.38,97.94,52.00,50.83,52.70,72.65,41.39,96.56,-10.42,46.38
-11.53,36.70,42.28,70.87,19.10,30.76,12.02,39.84,24.51,-9.27
90.71,-13.04,84.32,6.87,-14.00,85.11,18.93,1.45,61.41,54.84
59.53,96.60,61.48,32.90,15.49,40.86,95.52,63.40,95.31,82.25
-2.46,27.47,50.98,64.72,2.97,93.08,-2.40,89.40,31.00,69.86
29.88,98.29,82.43,12.18,91.98,-13.23,64.44,76.54,74.47,65.62
9.42,73.51,-11.76,-5.72,96.20,14.55,83.25,36.42,-1.26,9.80
86.11,43.97,-4.33,74.21,80.78,-12.48,79.63,52.55,-12.60,45.54
-10.93,77.25,38.36,85.25,38.36,26.16,45.25,8.13,-11.58,89.52
81.91,-7.02,40.64,28.37,21.46,-3.40,-8.34,57.85,31.59,24.77
91.00,31.46,-3.93,53.44,70.22,87.41,72.91,23.10,10.17,-5.94
67.21,15.78,31.08,85.43,29.31,21.25,95.34,90.08,75.35,59.55
91.30,82.22,-4.44,55.40,40.90,16.39,83.74,34.61,-11.95,74.73
64.68,26.38,-4.66,4.80,65.79,98.69,93.63,-9.25,58.47,41.36
34.15,17.71,7.27,37.90,51.64,23.49,21.22,73.18,98.71,6.15
22.60,24.59,-13.79,87.04,-13.76,29.44,41.11,-7.41,36.94,57.00
0.18,79.88,32.12,66.91,-10.11,25.12,14.02,83.74,6.71,-0.25
69.23,-5.31,0.55,84.88,52.32,2.25,24.85,8.06,97.73,-9.14
26.67,95.36,-3.27,77.31,94.27,67.38,31.14,-0.42,98.67,81.67
73.81,75.93,90.91,26.93,14.18,2.89,74.92,70.67,45.38,40.80
-9.54,54.63,11.94,68.50,50.83,70.15,45.46,8.23,33.33,84.15
86.01,97.10,73.75,39.60,84.43,40.79,-14.19,85.76,-8.54,70.06
85.41,26.02,93.62,45.58,51.93,-10.94,3.42,83.61,7.78,39.14
70.15,79.28,52.23,50.61,56.47,-7.81,14.84,78.84,93.31,74.54
70.47,68.71,22.70,96.10,60.52,29.10,67.44,61.41,43.09,20.05
36.95,59.43,91.17,-9.50,48.19,15.59,-7.49,90.04,83.92,25.73
82.31,3.37,34.57,93.58,5.15,5.79,36.59,86.34,73.50,-12.64
4.00,67.15,38.87,34.77,88.42,-10.62,73.22,86.09,58.02,47.95
1.91,9.55,65.04,32.87,73.54,52.93,51.32,40.41,45.00,2.25
21.66,9.18,85.20,89.39,29.94,45.73,60.70,67.24,96.26,60.62
17.39,81.67,39.71,19.44,51.80,2.13,-4.75,74.97,70.90,17.38
75.77,89.17,57.33,69.14,12.45,24.88,34.16,67.98,89.26,94.90
62.14,52.25,72.44,-1.08,32.68,45.54,96.35,-4.61,52.88,-1.18
19.12,20.95,-14.37,7.25,70.73,16.99,-11.24,59.78,81.27,13.05
-6.27,39.34,20.78,32.72,0.86,97.33,38.98,-2.55,22.25,45.23
47.12,54.50,67.81,57.00,34.23,79.38,46.22,40.96,-7.23,95.19
62.20,73.15,-5.63,7.01,81.26,86.82,50.69,65.59,38.04,25.80
59.15,73.41,53.17,27.83,32.51,38.68,15.72,87.83,-0.72,22.29
5.95,67.85,8.08,12.88,47.67,43.33,34.07,48.51,24.19,21.21
61.57,71.28,2.34,41.34,35.47,94.20,54.10,38.02,21.07,49.72
20.70,61.62,17.60,83.43,70.49,65.21,64.72,16.44,87.55,45.86
-8.40,-3.26,-6.93,52.24,-7.60,29.21,-9.39,37.47,-11.59,13.67
85.26,85.08,-2.37,37.41,83.89,61.92,-0.15,13.36,81.98,12.74
60.81,57.12,92.20,27.50,45.64,24.89,8.39,53.97,62.92,28.65
93.83,93.81,20.28,96.99,28.11,79.62,13.16,45.34,66.86,4.73
44.62,79.21,46.86,20.03,-0.75,58.59,79.74,91.83,49.93,84.20
50.16,37.09,-7.12,56.81,22.99,22.51,37.59,75.75,96.01,19.44
10.30,1.88,67.60,-9.32,13.07,75.17,86.68,90.18,92.26,-1.48
40.39,-13.33,26.16,71.83,84.37,46.68,-1.79,2.90,45.24,46.94
39.62,41.39,-11.10,-11.23,82.78,18.69,63.08,-1.88,-9.86,-12.64
-4.10,94.11,-12.18,80.50,-13.44,-6.00,13.28,12.53,90.00,21.45
76.39,-9.73,48.87,99.14,81.78,-6.61,51.96,20.50,60.97,80.00
92.53,15.04,84.70,91.30,27.62,67.15,74.79,36.10,-12.67,41.94
38.90,23.26,86.72,84.90,11.77,90.23,67.02,67.86,32.38,1.10
85.52,21.50,6.00,66.50,83.35,89.86,22.52,13.63,53.05,51.17
-2.30,71.05,30.40,-12.27,-1.51,15.50,-8.00,31.27,36.76,1.14
47.01,71.02,97.51,-2.19,11.46,89.13,36.19,24.76,97.96,6.85
53.22,62.05,56.56,-4.30,58.84,-9.51,49.70,-11.37,76.54,33.88
21.47,48.05,74.49,-0.12,78.62,2.90,2.95,45.44,19.37,99.49
95.18,69.50,81.22,86.74,16.59,13.04,15.82,80.86,34.56,15.13
4.84,54.22,36.71,39.58,-11.18,94.84,35.47,55.92,-3.75,85.23
41.80,78.09,31.63,-6.08,95.61,24.43,55.29,34.40,19.53,-2.36
40.34,33.01,14.03,71.27,-10.39,-7.25,25.03,15.89,35.22,21.44
49.87,42.37,12.07,5.08,17.77,31.75,-5.94,-9.90,73.04,88.25
18.58,73.82,68.58,-5.00,1.62,32.92,22.14,69.21,27.80,5.04
64.73,76.01,21.07,91.19,-7.10,69.59,90.20,17.46,7.49,3.01
-10.55,52.21,47.67,40.27,85.96,12.43,12.80,54.54,42.84,35.84
80.90,85.34,-5.35,-8.70,34.07,45.60,10.18,68.24,69.63,58.70
99.08,58.58,17.64,87.01,85.28,55.15,58.01,62.31,-8.63,49.13
45.20,84.76,39.20,27.64,45.37,65.76,49.17,60.01,94.89,24.89
77.75,88.41,94.07,10.90,80.64,64.38,72.09,50.65,76.64,18.85
57.03,30.75,73.95,96.41,58.73,89.73,-0.69,68.68,72.09,11.91
49.39,-1.85,85.85,44.55,-13.96,63.97,-13.02,32.08,81.50,-4.73
53.42,40.19,20.97,53.34,74.30,56.36,33.69,-13.13,64.18,51.46
77.23,72.36,18.94,55.90,58.39,-10.35,-1.62,-1.48,32.78,70.69
48.98,94.44,-6.78,69.64,-1.48,48.08,88.23,9.09,37.54,15.10
78.91,-0.39,7.43,16.99,54.17,89.03,75.68,32.27,81.69,66.42
30.27,88.84,25.47,52.03,40.78,95.20,11.92,9.92,93.60,70.05
81.41,71.56,9.96,77.76,66.24,10.75,95.01,21.05,53.29,-1.07
65.47,88.05,90.60,99.38,-9.99,-12.32,63.47,-12.87,36.46,30.94
43.99,-1.05,5.13,10.75,90.06,93.07,90.95,41.46,41.67,-5.70
78.76,54.45,16.50,25.73,93.19,15.73,0.50,71.01,76.90,50.45
45.64,-4.25,99.28,34.49,5.26,14.33,52.38,22.39,86.76,-14.44
18.57,-1.26,66.41,85.87,30.54,63.98,11.39,0.69,89.68,59.98
89.72,55.41,74.98,44.66,41.90,62.09,2.86,83.70,43.19,92.67
97.68,17.39,48.87,21.75,79.66,40.46,3.48,89.46,81.59,19.41
43.14,81.93,53.00,99.32,80.40,33.93,36.67,51.65,-13.65,6.06
60.21,87.30,-1.25,-10.60,53.75,65.36,89.47,77.17,52.78,97.59
40.83,42.69,73.13,15.12,-6.95,81.88,58.76,38.48,27.35,83.03
93.87,78.62,97.15,73.02,63.32,10.96,32.84,27.00,30.75,49.62
49.91,10.32,19.40,19.91,81.89,38.01,51.34,72.21,86.73,54.66
0.36,78.02,57.54,60.31,81.68,8.75,22.98,70.88,25.71,30.53
53.16,39.76,36.44,30.38,76.85,92.41,46.39,-10.25,56.76,92.19
22.00,52.84,54.08,92.06,51.50,45.12,-9.68,18.23,-8.87,-2.40
9.29,18.26,85.83,5.46,34.16,27.42,-10.18,42.39,89.40,66.88
59.08,44.56,32.44,34.13,67.18,12.16,52.47,43.64,63.96,60.20
39.22,52.59,68.05,16.29,-14.39,-14.43,48.87,38.47,80.41,11.50
74.18,60.47,11.60,96.50,60.76,-13.81,28.70,65.40,7.33,68.74
8.25,75.72,4.75,34.97,34.66,-4.94,29.99,38.97,-9.15,42.28
89.24,44.88,78.65,60.40,84.55,88.47,14.53,84.09,37.07,95.31
19.47,60.89,2.19,17.85,4.19,49.54,-6.90,67.53,15.40,20.24
94.04,87.48,0.94,-13.44,-12.65,-14.30,93.05,12.54,26.65,-13.34
-6.62,52.85,65.34,82.58,-9.09,28.49,22.98,37.89,35.91,70.64
39.59,31.20,97.64,-7.00,84.87,33.60,39.99,33.98,75.98,86.63
14.37,15.93,60.08,41.18,31.66,36.24,97.32,52.92,38.70,46.76
0.59,72.89,-3.64,-5.24,85.33,85.03,52.72,83.21,47.28,-4.61
3.40,92.48,39.08,34.46,19.17,79.93,6.58,48.87,97.86,60.42
81.58,16.63,65.92,14.89,77.63,23.13,85.94,67.14,82.55,52.33
87.01,-6.56,57.02,38.30,57.50,2.49,-12.54,53.28,-14.03,63.74
58.65,77.22,-0.63,-1.90,7.75,0.30,42.12,39.01,34.05,18.97
79.21,84.08,14.87,46.96,29.72,10.16,1.89,-8.82,37.05,41.15
92.34,97.83,7.08,70.72,11.43,-9.28,28.67,72.48,17.54,82.97
51.81,35.77,-13.62,13.63,33.79,76.92,72.64,67.77,73.77,-9.16
57.32,38.93,97.69,36.86,0.02,89.89,-13.37,7.39,-10.71,66.67
46.18,33.87,41.02,34.79,57.15,44.88,55.17,59.07,29.56,8.11
43.87,70.67,50.63,30.20,23.16,51.34,4.85,76.99,-3.86,36.95
41.54,65.01,93.48,29.57,53.17,-12.16,20.61,74.26,84.82,96.64
69.72,4.60,36.32,92.35,82.80,47.28,8.22,22.18,37.47,81.57
38.04,86.79,53.73,27.62,53.79,-6.19,22.13,51.54,-9.69,28.75
1.06,70.85,41.45,-8.69,72.80,75.07,49.54,3.99,41.36,30.89
95.94,22.92,57.07,15.57,37.06,90.15,-10.66,87.96,49.94,20.36
91.87,20.04,69.42,90.16,39.51,84.31,50.23,14.97,86.31,0.15
93.51,15.34,46.37,50.08,76.54,26.86,-4.02,6.91,82.45,2.04
4.34,8.45,48.59,86.55,11.94,27.21,35.41,42.00,22.86,31.67
17.42,27.62,37.59,75.46,9.09,-11.18,62.84,-5.99,62.54,12.04
52.16,70.55,-1.15,44.64,23.35,9.88,43.01,94.94,14.50,31.20
47.36,53.65,-10.39,67.19,62.75,3.36,42.71,5.75,83.50,77.98
74.14,-5.97,31.66,93.75,21.98,-2.24,-10.54,47.45,75.19,58.81
50.74,76.81,37.67,7.96,18.81,-0.71,26.51,42.53,-1.70,-0.96
62.19,85.70,91.23,68.88,-12.70,8.38,52.10,-10.00,37.72,66.01
98.42,1.31,69.85,29.06,46.26,99.32,98.77,0.72,55.81,86.99
12.49,59.34,8.12,46.01,38.05,71.34,-7.66,-9.60,64.47,8.81
74.30,85.26,16.28,62.32,64.50,12.98,63.71,74.18,58.63,74.58
82.54,76.71,97.00,33.66,95.34,-13.87,24.24,28.42,-9.95,58.25
91.53,-14.15,-0.45,50.45,23.22,48.21,43.25,82.16,-6.55,49.77
98.70,95.20,-7.64,-4.31,-1.17,97.13,70.72,5.74,53.36,33.33
10.61,95.90,-9.69,18.83,60.00,75.75,93.12,30.88,20.56,21.23
13.57,15.31,28.17,9.45,71.35,51.78,82.75,65.60,80.38,96.63
7.49,88.12,22.28,61.74,24.74,88.12,52.04,7.79,70.01,17.70
-13.16,72.87,39.46,59.85,27.70,55.14,90.30,88.86,56.83,50.86
11.23,38.28,70.78,94.01,92.46,-9.40,41.41,13.04,-7.24,26.21
19.17,-11.42,31.21,49.70,1.19,54.18,45.43,30.44,27.48,4.41
20.20,55.65,82.35,80.95,34.33,68.58,-1.84,95.72,15.20,85.07
39.68,18.35,93.23,32.52,4.98,44.31,20.65,74.59,40.63,76.20
27.71,40.78,19.43,94.82,19.54,21.73,42.71,10.08,22.53,7.69
73.75,90.12,4.49,98.16,-2.30,60.61,77.09,42.26,-2.80,30.61
23.12,13.17,41.72,0.04,37.16,8.68,35.99,39.13,46.64,91.86
3.84,64.65,-1.67,95.33,21.94,72.16,30.99,26.52,42.88,61.66
42.41,29.67,33.19,23.42,14.28,35.22,-9.41,47.41,75.89,21.50
3.01,31.78,77.01,2.10,17.49,10.49,47.13,-10.84,97.58,39.16
50.45,60.87,23.98,31.60,15.00,-8.15,58.33,52.97,75.03,90.15
15.90,85.62,29.98,94.87,20.81,75.30,57.51,86.42,8.59,-9.40
56.23,62.93,15.80,71.57,-9.76,46.32,-12.77,63.48,-1.56,-1.85
21.45,24.75,7.61,60.29,59.81,25.24,31.46,17.31,92.44,62.07
41.24,21.80,24.18,75.49,5.28,-2.45,48.78,-11.15,34.71,61.15
36.80,90.44,17.26,98.20,-2.95,70.41,85.49,85.73,32.62,37.25
69.84,8.50,25.45,33.70,-12.54,-2.40,57.88,40.62,13.92,73.37
-11.65,35.07,89.94,-3.16,84.68,55.90,51.65,8.75,44.23,84.75
87.98,84.34,59.39,67.52,67.59,49.82,80.68,93.98,3.36,31.99
71.98,50.37,-0.18,63.31,3.61,22.29,39.31,-8.40,29.18,81.33
-5.43,86.23,89.85,21.36,39.90,-9.35,35.44,88.47,30.39,69.43
22.95,91.20,56.56,54.21,9.79,59.46,77.49,87.49,37.91,49.82
39.80,54.85,89.46,29.04,65.75,15.55,44.17,79.20,2.98,-7.81
89.28,-8.82,76.66,26.95,-2.86,19.23,31.73,23.53,68.37,93.81
10.41,74.05,95.67,25.48,87.42,38.18,19.15,16.26,92.26,15.89
96.69,-9.85,67.63,5.75,6.72,5.23,10.18,25.32,90.29,63.33
59.25,-6.66,-1.50,13.79,92.47,94.83,63.37,30.76,89.62,77.28
52.46,47.59,86.17,21.59,60.84,14.12,93.69,65.36,-6.30,16.10
51.59,37.99,32.09,60.69,13.74,31.15,8.52,81.01,-4.62,17.74
38.83,53.71,34.54,26.39,23.67,95.16,59.76,-10.10,48.74,10.41
79.34,50.66,35.34,-13.30,88.06,26.63,-8.38,7.44,-1.71,58.22
87.04,78.99,92.77,96.16,-0.21,84.86,13.91,-1.85,63.21,68.38
-13.40,10.76,77.94,44.05,-9.12,48.26,2.85,40.15,-10.64,28.73
28.53,75.74,90.90,82.88,64.42,80.15,3.28,61.06,4.77,69.39
13.86,47.75,4.95,61.34,30.77,77.14,51.91,-3.01,73.04,34.15
80.66,77.85,21.75,-10.69,-10.24,20.83,68.82,-11.70,69.58,95.28
31.16,54.96,87.84,40.05,40.55,84.54,73.05,14.51,2.83,88.47
63.12,20.84,-9.92,71.17,9.86,47.70,74.40,41.45,12.30,4.64
77.72,95.61,85.88,57.40,-7.04,88.69,83.50,85.62,75.16,96.42
49.56,8.62,8.77,48.25,15.41,77.53,16.34,70.50,43.86,86.82
90.92,19.52,23.99,26.49,71.64,66.28,24.07,34.76,72.06,78.30
88.80,-2.54,67.95,87.83,42.64,44.98,21.27,82.47,67.98,42.96
20.29,96.64,62.58,68.18,85.77,78.65,62.21,65.78,39.98,66.74
-10.58,93.13,1.38,-11.16,-0.79,25.16,7.37,30.26,30.65,48.44
90.33,69.90,9.02,77.68,62.75,-1.27,85.40,-2.51,39.86,57.05
85.15,24.94,6.48,27.14,-3.07,44.46,98.99,62.52,7.87,74.96
38.60,62.26,41.55,-8.91,91.18,-6.61,24.50,67.88,83.89,48.58
31.01,-6.99,21.07,71.34,77.45,85.60,24.02,-1.54,70.51,78.01
27.54,60.65,25.53,13.58,82.36,55.11,59.78,52.02,13.87,34.41
71.18,79.57,53.79,35.09,30.39,77.47,-13.90,-11.61,63.71,-2.53
-8.05,31.69,96.13,83.88,65.35,93.37,70.71,35.35,22.33,41.07
72.02,68.72,53.72,73.25,30.22,39.31,76.76,-10.13,39.16,72.99
9.44,-12.58,86.01,6.72,93.90,21.87,4.40,76.48,-13.42,14.70
80.98,7.27,50.90,49.25,68.34,0.25,81.13,-5.27,85.47,19.01
-9.68,50.15,54.98,85.78,-10.90,71.04,-3.42,54.23,72.44,65.64
55.26,18.46,46.68,61.34,2.93,35.43,26.44,94.36,38.26,-7.08
27.02,-9.92,12.50,93.08,84.88,79.50,76.76,1.13,87.96,34.78
46.07,-4.52,57.23,-14.28,52.25,85.90,43.90,60.45,96.38,73.49
75.05,63.34,80.55,13.41,27.82,25.40,-13.14,5.27,64.50,44.23
33.92,5.49,77.14,29.87,66.78,93.85,-3.28,33.88,31.44,88.51
-6.71,84.33,51.36,98.46,45.74,98.51,4.16,72.45,87.24,76.60
20.23,97.52,84.05,50.21,77.91,-5.78,98.63,75.34,66.12,-5.77
11.10,33.77,14.54,7.54,94.69,-3.58,20.42,54.64,7.87,49.48
9.69,50.24,5.19,51.16,-2.21,10.36,33.42,75.89,18.67,31.88
40.89,98.20,31.90,25.82,80.40,-4.59,-9.18,53.91,8.74,86.93
40.14,65.39,69.32,3.97,-9.22,97.61,35.86,94.12,0.45,26.46
18.31,60.68,-4.26,70.35,44.42,-6.53,65.19,64.64,51.27,86.09
77.88,53.35,-13.47,42.13,95.45,83.38,62.50,86.23,79.20,79.58
57.99,17.27,47.19,5.76,39.51,41.16,80.54,88.39,87.16,73.04
92.08,37.77,93.43,72.84,57.85,41.69,70.64,70.67,29.35,-1.04
61.06,57.59,19.35,89.22,57.85,98.72,18.65,21.68,41.21,-5.49
56.17,69.35,6.64,63.10,12.96,26.63,25.75,71.92,34.25,21.53
-8.67,-5.62,37.96,98.18,91.42,82.09,38.17,-7.83,98.30,93.33
4.12,9.74,61.91,0.92,22.84,26.67,10.77,48.51,-13.95,36.92
49.59,51.40,-7.18,89.92,36.97,73.07,-2.46,-10.16,12.98,85.96
77.77,24.25,-9.07,80.30,54.14,29.25,-12.07,49.59,41.98,3.62
40.17,96.08,92.08,41.02,-4.21,-10.18,9.68,42.66,84.68,81.56
78.23,39.67,36.40,87.33,74.33,-14.18,43.64,21.16,61.69,-3.44
93.44,30.90,93.59,87.40,27.11,56.65,-8.49,-2.09,53.86,45.92
4.73,57.99,24.63,94.87,23.13,95.84,-8.86,19.80,85.87,51.44
74.97,36.05,35.75,35.52,83.09,45.61,-6.35,52.18,16.11,-11.00
